"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	203	55287	367.2
	"New Mexico"	"35"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	164	52273	313.7
	"New Mexico"	"35"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	338	50141	674.1
	"New Mexico"	"35"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	229	35306	648.6
	"New Mexico"	"35"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	394	33183	1187.4
	"New Mexico"	"35"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	355	22729	1561.9
	"New Mexico"	"35"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	443	19789	2238.6
	"New Mexico"	"35"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	576	13597	4236.2
	"New Mexico"	"35"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	582	10173	5721.0
	"New Mexico"	"35"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	645	4483	14387.7
	"New Mexico"	"35"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	378	2401	15743.4
	"New Mexico"	"35"	"2007"	"2007"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	47	7580	620.1
	"New Mexico"	"35"	"2007"	"2007"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	62	7803	794.6
	"New Mexico"	"35"	"2007"	"2007"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	14	29649	47.2 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	10	30171	33.1 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	10	36762	27.2 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	15	36630	41.0 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	63	38093	165.4
	"New Mexico"	"35"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	15	33211	45.2 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	62	34979	177.2
	"New Mexico"	"35"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	56	58944	95.0
	"New Mexico"	"35"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	141	59611	236.5
	"New Mexico"	"35"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	79	56770	139.2
	"New Mexico"	"35"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	206	55295	372.5
	"New Mexico"	"35"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	165	53795	306.7
	"New Mexico"	"35"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	363	52069	697.2
	"New Mexico"	"35"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	207	37109	557.8
	"New Mexico"	"35"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	407	34906	1166.0
	"New Mexico"	"35"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	341	23308	1463.0
	"New Mexico"	"35"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	478	20198	2366.6
	"New Mexico"	"35"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	557	13975	3985.7
	"New Mexico"	"35"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	595	10470	5682.9
	"New Mexico"	"35"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	632	4775	13235.6
	"New Mexico"	"35"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	396	2639	15005.7
	"New Mexico"	"35"	"2008"	"2008"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	47	7398	635.3
	"New Mexico"	"35"	"2008"	"2008"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	57	7619	748.1
	"New Mexico"	"35"	"2008"	"2008"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	16	31198	51.3 (Unreliable)
	"New Mexico"	"35"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	11	37089	29.7 (Unreliable)
	"New Mexico"	"35"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	50	38536	129.7
	"New Mexico"	"35"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	23	33202	69.3
	"New Mexico"	"35"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	73	34736	210.2
	"New Mexico"	"35"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	59	60314	97.8
	"New Mexico"	"35"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	152	60907	249.6
	"New Mexico"	"35"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	121	56618	213.7
	"New Mexico"	"35"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	209	55224	378.5
	"New Mexico"	"35"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	159	55420	286.9
	"New Mexico"	"35"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	353	53662	657.8
	"New Mexico"	"35"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	244	39085	624.3
	"New Mexico"	"35"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	398	36502	1090.4
	"New Mexico"	"35"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	306	24002	1274.9
	"New Mexico"	"35"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	471	20795	2265.0
	"New Mexico"	"35"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	607	14315	4240.3
	"New Mexico"	"35"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	571	10838	5268.5
	"New Mexico"	"35"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	696	4903	14195.4
	"New Mexico"	"35"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	410	2748	14919.9
	"New Mexico"	"35"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	33	7716	427.7
	"New Mexico"	"35"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	57	7767	733.9
	"New Mexico"	"35"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	13	31710	41.0 (Unreliable)
	"New Mexico"	"35"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	24	37491	64.0
	"New Mexico"	"35"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	46	38806	118.5
	"New Mexico"	"35"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	17	33267	51.1 (Unreliable)
	"New Mexico"	"35"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	81	34127	237.3
	"New Mexico"	"35"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	66	61274	107.7
	"New Mexico"	"35"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	133	62134	214.1
	"New Mexico"	"35"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	96	56761	169.1
	"New Mexico"	"35"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	191	55645	343.2
	"New Mexico"	"35"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	193	56723	340.2
	"New Mexico"	"35"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	350	55019	636.1
	"New Mexico"	"35"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	234	40859	572.7
	"New Mexico"	"35"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	446	38199	1167.6
	"New Mexico"	"35"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	339	24795	1367.2
	"New Mexico"	"35"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	482	21467	2245.3
	"New Mexico"	"35"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	600	14646	4096.7
	"New Mexico"	"35"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	553	11075	4993.2
	"New Mexico"	"35"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	617	5162	11952.7
	"New Mexico"	"35"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	428	2933	14592.6
	"New Mexico"	"35"	"2010"	"2010"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	37	7424	498.4
	"New Mexico"	"35"	"2010"	"2010"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	48	7643	628.0
	"New Mexico"	"35"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	10	31000	32.3 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	12	32098	37.4 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	16	37483	42.7 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	43	38861	110.7
	"New Mexico"	"35"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	16	33387	47.9 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	45	34093	132.0
	"New Mexico"	"35"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	57	62122	91.8
	"New Mexico"	"35"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	137	63030	217.4
	"New Mexico"	"35"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	76	56990	133.4
	"New Mexico"	"35"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	184	55940	328.9
	"New Mexico"	"35"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	195	57670	338.1
	"New Mexico"	"35"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	381	55935	681.1
	"New Mexico"	"35"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	248	42451	584.2
	"New Mexico"	"35"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	448	39653	1129.8
	"New Mexico"	"35"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	314	25295	1241.4
	"New Mexico"	"35"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	453	21983	2060.7
	"New Mexico"	"35"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	564	14999	3760.3
	"New Mexico"	"35"	"2010"	"2010"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	577	11430	5048.1
	"New Mexico"	"35"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	695	5400	12870.4
	"New Mexico"	"35"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	435	3046	14281.0
	"New Mexico"	"35"	"2011"	"2011"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	41	7285	562.8
	"New Mexico"	"35"	"2011"	"2011"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	38	7285	521.6
	"New Mexico"	"35"	"2011"	"2011"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	17	30641	55.5 (Unreliable)
	"New Mexico"	"35"	"2011"	"2011"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	15	31929	47.0 (Unreliable)
	"New Mexico"	"35"	"2011"	"2011"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	10	37580	26.6 (Unreliable)
	"New Mexico"	"35"	"2011"	"2011"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	31	39009	79.5
	"New Mexico"	"35"	"2011"	"2011"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	27	34565	78.1
	"New Mexico"	"35"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	64	35650	179.5
	"New Mexico"	"35"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	59	63250	93.3
	"New Mexico"	"35"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	151	64752	233.2
	"New Mexico"	"35"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	89	57194	155.6
	"New Mexico"	"35"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	200	56242	355.6
	"New Mexico"	"35"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	194	57731	336.0
	"New Mexico"	"35"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	362	55954	647.0
	"New Mexico"	"35"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	278	44778	620.8
	"New Mexico"	"35"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	511	41642	1227.1
	"New Mexico"	"35"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	369	26320	1402.0
	"New Mexico"	"35"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	485	22862	2121.4
	"New Mexico"	"35"	"2011"	"2011"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	609	15507	3927.3
	"New Mexico"	"35"	"2011"	"2011"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	646	11970	5396.8
	"New Mexico"	"35"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	710	5804	12232.9
	"New Mexico"	"35"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	471	3390	13893.8
	"New Mexico"	"35"	"2012"	"2012"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	45	6836	658.3
	"New Mexico"	"35"	"2012"	"2012"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	60	7114	843.4
	"New Mexico"	"35"	"2012"	"2012"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	11	30147	36.5 (Unreliable)
	"New Mexico"	"35"	"2012"	"2012"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	14	31051	45.1 (Unreliable)
	"New Mexico"	"35"	"2012"	"2012"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	17	37032	45.9 (Unreliable)
	"New Mexico"	"35"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	36	38470	93.6
	"New Mexico"	"35"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	25	35667	70.1
	"New Mexico"	"35"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	69	37099	186.0
	"New Mexico"	"35"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	67	63943	104.8
	"New Mexico"	"35"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	151	65728	229.7
	"New Mexico"	"35"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	93	57242	162.5
	"New Mexico"	"35"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	202	56404	358.1
	"New Mexico"	"35"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	197	57494	342.6
	"New Mexico"	"35"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	386	55521	695.2
	"New Mexico"	"35"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	268	45790	585.3
	"New Mexico"	"35"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	534	42825	1246.9
	"New Mexico"	"35"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	385	27792	1385.3
	"New Mexico"	"35"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	551	24150	2281.6
	"New Mexico"	"35"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	633	15908	3979.1
	"New Mexico"	"35"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	656	12338	5316.9
	"New Mexico"	"35"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	728	6099	11936.4
	"New Mexico"	"35"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	457	3686	12398.3
	"New Mexico"	"35"	"2013"	"2013"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	35	6617	528.9
	"New Mexico"	"35"	"2013"	"2013"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	51	6793	750.8
	"New Mexico"	"35"	"2013"	"2013"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	11	28985	38.0 (Unreliable)
	"New Mexico"	"35"	"2013"	"2013"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	17	36697	46.3 (Unreliable)
	"New Mexico"	"35"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	27	37918	71.2
	"New Mexico"	"35"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	25	36685	68.1
	"New Mexico"	"35"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	67	38308	174.9
	"New Mexico"	"35"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	55	64166	85.7
	"New Mexico"	"35"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	152	66420	228.8
	"New Mexico"	"35"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	90	57415	156.8
	"New Mexico"	"35"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	185	56783	325.8
	"New Mexico"	"35"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	210	57157	367.4
	"New Mexico"	"35"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	368	55328	665.1
	"New Mexico"	"35"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	280	47003	595.7
	"New Mexico"	"35"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	512	43737	1170.6
	"New Mexico"	"35"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	389	29310	1327.2
	"New Mexico"	"35"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	570	25325	2250.7
	"New Mexico"	"35"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	573	16316	3511.9
	"New Mexico"	"35"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	635	12790	4964.8
	"New Mexico"	"35"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	803	6516	12323.5
	"New Mexico"	"35"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	520	3993	13022.8
	"New Mexico"	"35"	"2014"	"2014"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	34	6316	538.3
	"New Mexico"	"35"	"2014"	"2014"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	40	6664	600.2
	"New Mexico"	"35"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	14	36546	38.3 (Unreliable)
	"New Mexico"	"35"	"2014"	"2014"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	40	37792	105.8
	"New Mexico"	"35"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	29	37105	78.2
	"New Mexico"	"35"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	80	39023	205.0
	"New Mexico"	"35"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	82	64469	127.2
	"New Mexico"	"35"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	164	66889	245.2
	"New Mexico"	"35"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	82	57675	142.2
	"New Mexico"	"35"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	202	57107	353.7
	"New Mexico"	"35"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	207	56709	365.0
	"New Mexico"	"35"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	388	54851	707.4
	"New Mexico"	"35"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	323	48328	668.3
	"New Mexico"	"35"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	534	44662	1195.6
	"New Mexico"	"35"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	378	30683	1232.0
	"New Mexico"	"35"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	557	26718	2084.7
	"New Mexico"	"35"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	630	16963	3714.0
	"New Mexico"	"35"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	642	13162	4877.7
	"New Mexico"	"35"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	814	6832	11914.5
	"New Mexico"	"35"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	559	4239	13187.1
	"New Mexico"	"35"	"2015"	"2015"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	25	6745	370.6
	"New Mexico"	"35"	"2015"	"2015"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	38	6858	554.1
	"New Mexico"	"35"	"2015"	"2015"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	10	26809	37.3 (Unreliable)
	"New Mexico"	"35"	"2015"	"2015"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	11	38713	28.4 (Unreliable)
	"New Mexico"	"35"	"2015"	"2015"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	19	36868	51.5 (Unreliable)
	"New Mexico"	"35"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	27	37730	71.6
	"New Mexico"	"35"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	21	37220	56.4
	"New Mexico"	"35"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	88	38966	225.8
	"New Mexico"	"35"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	72	64461	111.7
	"New Mexico"	"35"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	173	67394	256.7
	"New Mexico"	"35"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	92	57985	158.7
	"New Mexico"	"35"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	223	57598	387.2
	"New Mexico"	"35"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	189	56325	335.6
	"New Mexico"	"35"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	403	54411	740.7
	"New Mexico"	"35"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	274	49805	550.1
	"New Mexico"	"35"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	526	45855	1147.1
	"New Mexico"	"35"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	401	32145	1247.5
	"New Mexico"	"35"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	599	28045	2135.9
	"New Mexico"	"35"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	660	17338	3806.7
	"New Mexico"	"35"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	706	13613	5186.2
	"New Mexico"	"35"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	851	7222	11783.4
	"New Mexico"	"35"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	584	4498	12983.5
	"New Mexico"	"35"	"2016"	"2016"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	46	6698	686.8
	"New Mexico"	"35"	"2016"	"2016"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	52	6980	745.0
