"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	6516	9053692	72.0
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	6608	9290376	71.1
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	6564	9638722	68.1
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	7008	9848554	71.2
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	7358	10077165	73.0
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	7894	10321084	76.5
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	8371	10594050	79.0
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	8601	10814711	79.5
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	9060	11195138	80.9
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	9481	11469952	82.7
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	9744	11657340	83.6
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	11215	11845524	94.7
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	10	5681903	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	10	5997213	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	16	6368430	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	19	6678087	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	18	6974490	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	12	7300018	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	15	7650656	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	15	8018679	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	16	8385132	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	20	8728637	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	16	9053692	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	20	9290376	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	18	9638722	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	15	9848554	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	21	10077165	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	23	10321084	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	21	10594050	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	20	10814711	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	21	11195138	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	21	11469952	0.2
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	30	11657340	0.3
	"Census Region 3: South"	"CENS-R3"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	29	11845524	0.2
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	153	5681903	2.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	177	5997213	3.0
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	237	6368430	3.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	311	6678087	4.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	331	6974490	4.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	315	7300018	4.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	280	7650656	3.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	277	8018679	3.5
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	308	8385132	3.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	345	8728637	4.0
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	387	9053692	4.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	435	9290376	4.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	417	9638722	4.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	470	9848554	4.8
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	516	10077165	5.1
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	562	10321084	5.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	620	10594050	5.9
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	659	10814711	6.1
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	751	11195138	6.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	832	11469952	7.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	881	11657340	7.6
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart disease (I11)"	"GR113-056"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	1106	11845524	9.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	26	5681903	0.5
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	23	5997213	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	28	6368430	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	32	6678087	0.5
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	26	6974490	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	43	7300018	0.6
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	29	7650656	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	25	8018679	0.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	30	8385132	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	24	8728637	0.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	30	9053692	0.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	38	9290376	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	47	9638722	0.5
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	38	9848554	0.4
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	57	10077165	0.6
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	49	10321084	0.5
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	75	10594050	0.7
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	82	10814711	0.8
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	109	11195138	1.0
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	120	11469952	1.0
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	157	11657340	1.3
	"Census Region 3: South"	"CENS-R3"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	170	11845524	1.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	4225	5681903	74.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	4344	5997213	72.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	4594	6368430	72.1
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	4723	6678087	70.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	4306	6974490	61.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	4514	7300018	61.8
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	4950	7650656	64.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	4548	8018679	56.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	4527	8385132	54.0
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	4263	8728637	48.8
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	4571	9053692	50.5
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	4588	9290376	49.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	4443	9638722	46.1
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	4647	9848554	47.2
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	4933	10077165	49.0
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	5216	10321084	50.5
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	5481	10594050	51.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	5557	10814711	51.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	5759	11195138	51.4
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	6040	11469952	52.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	6146	11657340	52.7
	"Census Region 3: South"	"CENS-R3"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	7273	11845524	61.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	1709	5681903	30.1
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	1822	5997213	30.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	1875	6368430	29.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	1986	6678087	29.7
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	1804	6974490	25.9
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	1878	7300018	25.7
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	2104	7650656	27.5
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	1776	8018679	22.1
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	1855	8385132	22.1
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	1695	8728637	19.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	1741	9053692	19.2
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	1778	9290376	19.1
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	1682	9638722	17.5
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	1769	9848554	18.0
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	1908	10077165	18.9
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	1911	10321084	18.5
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	2060	10594050	19.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	2029	10814711	18.8
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	2182	11195138	19.5
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	2212	11469952	19.3
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	2142	11657340	18.4
	"Census Region 3: South"	"CENS-R3"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	2553	11845524	21.6
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	17	5997213	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	20	6368430	0.3
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	18	6678087	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	13	6974490	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	12	7300018	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	20	7650656	0.3
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	20	8018679	0.2
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	35	8385132	0.4
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	42	8728637	0.5
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	39	9053692	0.4
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	31	9290376	0.3
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	44	9638722	0.5
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	39	9848554	0.4
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	33	10077165	0.3
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	37	10321084	0.4
	"Census Region 3: South"	"CENS-R3"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	50	10594050	0.5
