"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	398	3702407	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	385	3734275	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	401	3759819	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	388	3797106	10.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	408	3827337	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	429	3850513	11.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	505	3888360	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	199	3185056	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	174	3226933	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	178	3277873	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	148	3312752	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	171	3346277	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	134	3380942	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	144	3414454	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	128	3454017	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	140	3488713	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	166	3521017	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	152	3553025	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	141	3579929	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	168	3611930	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	149	3637915	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	186	3667276	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	205	3702407	5.5
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	182	3734275	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	223	3759819	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	199	3797106	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	218	3827337	5.7
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	248	3850513	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"Alcoholic liver disease (K70)"	"GR113-094"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	276	3888360	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	186	3185056	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	215	3226933	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	202	3277873	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	210	3312752	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	203	3346277	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	225	3380942	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	201	3414454	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	174	3454017	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	190	3488713	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	194	3521017	5.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	206	3553025	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	193	3579929	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	218	3611930	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	202	3637915	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	183	3667276	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	193	3702407	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	203	3734275	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	178	3759819	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	189	3797106	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	190	3827337	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	181	3850513	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	229	3888360	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	11	3185056	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	23	3226933	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	25	3277873	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	19	3312752	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	16	3346277	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	14	3380942	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	25	3414454	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	17	3454017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	20	3488713	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	18	3521017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	22	3553025	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	20	3579929	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	19	3611930	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	19	3637915	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	25	3667276	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	11	3702407	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	32	3734275	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	25	3759819	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	20	3797106	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	24	3827337	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	31	3850513	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	23	3888360	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	615	3185056	19.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	660	3226933	20.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	640	3277873	19.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	776	3312752	23.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	767	3346277	22.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	709	3380942	21.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	717	3414454	21.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	759	3454017	22.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	759	3488713	21.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	747	3521017	21.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	718	3553025	20.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	760	3579929	21.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	729	3611930	20.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	777	3637915	21.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	742	3667276	20.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	818	3702407	22.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	872	3734275	23.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	876	3759819	23.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	953	3797106	25.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	998	3827337	26.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	978	3850513	25.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	1048	3888360	27.0
	"Census Region 2: Midwest"	"CENS-R2"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	10	3888360	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	10	3380942	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	14	3414454	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	42	3454017	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	46	3488713	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	60	3521017	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	75	3553025	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	82	3579929	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	608	3185056	19.1
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	651	3226933	20.2
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	629	3277873	19.2
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	764	3312752	23.1
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	759	3346277	22.7
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	697	3380942	20.6
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	702	3414454	20.6
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	716	3454017	20.7
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	712	3488713	20.4
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	684	3521017	19.4
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	642	3553025	18.1
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	676	3579929	18.9
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	721	3611930	20.0
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	770	3637915	21.2
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	736	3667276	20.1
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	811	3702407	21.9
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	863	3734275	23.1
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	863	3759819	23.0
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	947	3797106	24.9
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	990	3827337	25.9
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	969	3850513	25.2
	"Census Region 2: Midwest"	"CENS-R2"	"Renal failure (N17-N19)"	"GR113-100"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	1035	3888360	26.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	3226933	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	3850513	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	10	3611930	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	12	3759819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	13	3888360	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	684	3185056	21.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	649	3226933	20.1
