"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	714	44245288	1.6
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	715	44569882	1.6
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	717	44876782	1.6
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	858	45307867	1.9
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	1210	45728115	2.6
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	1360	46090639	3.0
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	1833	46456354	3.9
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	2187	46787319	4.7
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	2550	47049268	5.4
	"Census Region 3: South"	"CENS-R3"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	3114	47307204	6.6
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	930	39079626	2.4
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	943	39373943	2.4
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	822	39862378	2.1
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	804	40268872	2.0
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	722	40674884	1.8
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	619	41127455	1.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	669	41637671	1.6
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	544	42133778	1.3
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	566	42633466	1.3
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	617	43091462	1.4
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	592	43497734	1.4
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	613	43800674	1.4
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	674	44245288	1.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	680	44569882	1.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	690	44876782	1.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	836	45307867	1.8
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	1154	45728115	2.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	1318	46090639	2.9
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	1771	46456354	3.8
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	2123	46787319	4.5
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	2481	47049268	5.3
	"Census Region 3: South"	"CENS-R3"	"Malnutrition (E40-E46)"	"GR113-048"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	3052	47307204	6.5
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	74	39079626	0.2
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	70	39373943	0.2
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	54	39862378	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	66	40268872	0.2
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	45	40674884	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	41	41127455	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	33	41637671	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	34	42133778	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	40	42633466	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	44	43091462	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	33	43497734	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	27	43800674	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	40	44245288	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	35	44569882	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	27	44876782	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	22	45307867	0.0
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	56	45728115	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	42	46090639	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	62	46456354	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	64	46787319	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	69	47049268	0.1
	"Census Region 3: South"	"CENS-R3"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	62	47307204	0.1
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	115	39079626	0.3
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	80	39373943	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	85	39862378	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	72	40268872	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	79	40674884	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	82	41127455	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	77	41637671	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	102	42133778	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	83	42633466	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	89	43091462	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	68	43497734	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	90	43800674	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	75	44245288	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	74	44569882	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	75	44876782	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	86	45307867	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	58	45728115	0.1
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	80	46090639	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	74	46456354	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	79	46787319	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	71	47049268	0.2
	"Census Region 3: South"	"CENS-R3"	"#Meningitis (G00,G03)"	"GR113-050"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	77	47307204	0.2
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1987	39079626	5.1
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	2260	39373943	5.7
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	2279	39862378	5.7
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	2379	40268872	5.9
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	2419	40674884	5.9
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	2391	41127455	5.8
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	2699	41637671	6.5
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2602	42133778	6.2
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2747	42633466	6.4
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2674	43091462	6.2
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2784	43497734	6.4
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	3019	43800674	6.9
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	3087	44245288	7.0
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	3210	44569882	7.2
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	3340	44876782	7.4
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	3422	45307867	7.6
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	3706	45728115	8.1
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	4039	46090639	8.8
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	4335	46456354	9.3
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	4583	46787319	9.8
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	4680	47049268	9.9
	"Census Region 3: South"	"CENS-R3"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	5534	47307204	11.7
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	9954	39079626	25.5
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	11429	39373943	29.0
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	12559	39862378	31.5
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13947	40268872	34.6
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	14722	40674884	36.2
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	15403	41127455	37.5
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	16872	41637671	40.5
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16919	42133778	40.2
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	17232	42633466	40.4
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	18447	43091462	42.8
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17521	43497734	40.3
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	18564	43800674	42.4
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	18739	44245288	42.4
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	18127	44569882	40.7
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	18615	44876782	41.5
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	21799	45307867	48.1
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	26703	45728115	58.4
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	27986	46090639	60.7
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	28715	46456354	61.8
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	28687	46787319	61.3
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	28151	47049268	59.8
	"Census Region 3: South"	"CENS-R3"	"#Alzheimer disease (G30)"	"GR113-052"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	31900	47307204	67.4
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	150550	39079626	385.2
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	149869	39373943	380.6
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	147417	39862378	369.8
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	145616	40268872	361.6
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	141896	40674884	348.9
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	134857	41127455	327.9
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	134170	41637671	322.2
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	126630	42133778	300.5
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	124654	42633466	292.4
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	124067	43091462	287.9
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	118819	43497734	273.2
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	119413	43800674	272.6
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	117077	44245288	264.6
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	118692	44569882	266.3
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	118857	44876782	264.9
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	121138	45307867	267.4
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	126329	45728115	276.3
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	125573	46090639	272.4
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	127503	46456354	274.5
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	128384	46787319	274.4
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	129348	47049268	274.9
	"Census Region 3: South"	"CENS-R3"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	134610	47307204	284.5
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	110395	39079626	282.5
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	109477	39373943	278.0
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	107729	39862378	270.3
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	106060	40268872	263.4
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	103654	40674884	254.8
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	98268	41127455	238.9
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	98304	41637671	236.1
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	93385	42133778	221.6
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	91181	42633466	213.9
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	90925	43091462	211.0
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	87231	43497734	200.5
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	87634	43800674	200.1
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	85933	44245288	194.2
	"Census Region 3: South"	"CENS-R3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	87029	44569882	195.3
