"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	144	28168386	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	134	28195133	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	456	28258774	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	509	28269631	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	549	28283887	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	269	28264122	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	705	28300554	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	1172	28288045	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	535	28263068	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Influenza (J09-J11)"	"GR113-077"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	577	28178278	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	6127	27365432	22.4
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	5642	27440497	20.6
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	5412	27559086	19.6
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	5937	27622690	21.5
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	5500	27696200	19.9
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	5192	27771250	18.7
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	5516	27823065	19.8
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	4987	27896619	17.9
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	4714	27961334	16.9
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	5220	28015257	18.6
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	4707	28062871	16.8
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	4705	28103024	16.7
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	5026	28168386	17.8
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	4864	28195133	17.3
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	4958	28258774	17.5
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	4883	28269631	17.3
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	4796	28283887	17.0
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	4490	28264122	15.9
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	4467	28300554	15.8
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	4347	28288045	15.4
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	4026	28263068	14.2
	"Census Region 2: Midwest"	"CENS-R2"	"Pneumonia (J12-J18)"	"GR113-078"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	4362	28178278	15.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	56	27365432	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	44	27440497	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	37	27559086	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	40	27622690	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	44	27696200	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	33	27771250	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	45	27823065	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	28	27896619	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	20	27961334	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	35	28015257	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	19	28062871	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	27	28103024	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	29	28168386	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	26	28195133	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	24	28258774	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	22	28269631	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	30	28283887	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	22	28264122	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	28	28300554	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	28288045	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	28263068	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	29	28178278	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	36	27365432	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	21	27440497	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	21	27559086	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	24	27622690	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	27696200	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	27771250	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	24	27823065	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	19	27896619	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	13	27961334	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	25	28015257	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	15	28062871	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	24	28103024	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	24	28168386	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	20	28195133	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	18	28258774	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	18	28269631	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	24	28283887	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	13	28264122	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	20	28300554	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	28288045	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	28263068	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	19	28178278	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20	27365432	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	23	27440497	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	27559086	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	27622690	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	27696200	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	27771250	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	21	27823065	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	10	28015257	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	28288045	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	10	28178278	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14354	27365432	52.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13794	27440497	50.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13780	27559086	50.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14039	27622690	50.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13775	27696200	49.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13335	27771250	48.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	14405	27823065	51.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	13763	27896619	49.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	14077	27961334	50.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	15933	28015257	56.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	15035	28062871	53.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	15115	28103024	53.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	15580	28168386	55.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	15656	28195133	55.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	16094	28258774	57.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	15761	28269631	55.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	16450	28283887	58.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	16457	28264122	58.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	16873	28300554	59.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16730	28288045	59.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16450	28263068	58.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	16119	28178278	57.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	115	27365432	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	109	27440497	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	95	27559086	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	94	27622690	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	60	27696200	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	74	27771250	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	87	27823065	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	72	27896619	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	56	27961334	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	85	28015257	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	66	28062871	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	57	28103024	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	72	28168386	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	63	28195133	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	73	28258774	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	59	28269631	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	68	28283887	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	60	28264122	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	46	28300554	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	55	28288045	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	43	28263068	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	33	28178278	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	2101	27365432	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	1912	27440497	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	2009	27559086	7.3
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	1854	27622690	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	1763	27696200	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	1604	27771250	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	1695	27823065	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	1451	27896619	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	1561	27961334	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1609	28015257	5.7
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1366	28062871	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1249	28103024	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1182	28168386	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	1020	28195133	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	1098	28258774	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	925	28269631	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"Emphysema (J43)"	"GR113-084"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	892	28283887	3.2
