"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	50	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	25	8131	307.5
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	22	8982	244.9
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	31	9693	319.8
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	25	10236	244.2
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	16	10802	148.1 (Unreliable)
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	35	11242	311.3
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	29	11901	243.7
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	26	12405	209.6
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	30	13051	229.9
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	29	13477	215.2
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	28	13904	201.4
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	40	14081	284.1
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	28	15045	186.1
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	35	15913	219.9
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	43	16566	259.6
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	33	17314	190.6
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	47	17985	261.3
	"Montana"	"30"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	57	18574	306.9
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	3980	442412	899.6
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	3858	443733	869.4
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	3989	444990	896.4
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	4272	446476	956.8
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	4103	449314	913.2
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	3988	453758	878.9
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	4170	457879	910.7
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	4144	462936	895.2
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	4178	467888	892.9
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	4270	473000	902.7
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	4210	476218	884.0
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	4192	478667	875.8
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	4368	482096	906.0
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	4253	484595	877.6
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	4541	488178	930.2
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	4486	491415	912.9
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	4577	494884	924.9
	"Montana"	"30"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	4687	499171	939.0
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2002"	"2002"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	42	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2008"	"2008"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	57	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	53	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2012"	"2012"	32	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2014"	"2014"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2015"	"2015"	64	Not Applicable	Not Applicable
	"Montana"	"30"	"Female"	"F"	"Not Stated"	"NS"	"2016"	"2016"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	29	8430	344.0
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	32	9099	351.7
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	41	9853	416.1
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	33	10386	317.7
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	46	11012	417.7
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	40	11524	347.1
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	46	12252	375.4
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	46	12896	356.7
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	39	13389	291.3
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	52	13896	374.2
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	46	14306	321.5
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	33	14484	227.8
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	51	15392	331.3
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	44	16220	271.3
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	51	17184	296.8
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	45	17979	250.3
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	79	18641	423.8
	"Montana"	"30"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	68	19266	353.0
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	4055	438534	924.7
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	4148	440381	941.9
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	4167	442425	941.9
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	4147	444569	932.8
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	4301	448502	959.0
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	4029	453485	888.5
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	4270	458070	932.2
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	4241	464455	913.1
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	4293	470378	912.7
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	4398	476042	923.9
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	4341	479554	905.2
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	4450	482183	922.9
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	4624	485288	952.8
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	4561	488468	933.7
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	4827	492386	980.3
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	4753	496159	958.0
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	5095	500563	1017.9
	"Montana"	"30"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	5068	505509	1002.6
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	25	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	21	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2007"	"2007"	42	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2008"	"2008"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	48	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	59	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	30	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	51	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	31	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	48	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	78	38968	200.2
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	77	42987	179.1
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	89	47094	189.0
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	71	50672	140.1
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	101	54320	185.9
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	95	57533	165.1
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	90	60984	147.6
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	96	64539	148.7
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	120	67820	176.9
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	92	71736	128.2
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	106	75967	139.5
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	108	79256	136.3
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	104	82887	125.5
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	116	85758	135.3
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	130	88844	146.3
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	126	91374	137.9
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	152	94283	161.2
	"Nebraska"	"31"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	155	97335	159.2
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	8045	826563	973.3
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	7685	824925	931.6
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	7851	824114	952.7
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	8094	824131	982.1
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	7967	825042	965.6
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	7412	826451	896.8
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	7629	828484	920.8
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	7595	830148	914.9
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	7872	832286	945.8
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	7922	834078	949.8
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	7565	837652	903.1
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	7598	840789	903.7
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	7834	844438	927.7
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	7804	847609	920.7
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	7939	849914	934.1
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	7824	853225	917.0
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	8259	856093	964.7
	"Nebraska"	"31"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	8032	859110	934.9
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	36	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	35	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	55	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"2002"	"2002"	43	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"2003"	"2003"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Female"	"F"	"Not Stated"	"NS"	"2004"	"2004"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	121	46266	261.5
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	101	51438	196.4
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	101	56121	180.0
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	155	60322	257.0
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	142	64060	221.7
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	128	67134	190.7
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	166	70483	235.5
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	144	73942	194.7
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	153	77257	198.0
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	165	80967	203.8
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	157	84904	184.9
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	154	88149	174.7
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	145	91868	157.8
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	194	94873	204.5
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	196	97626	200.8
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	184	100421	183.2
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	225	103001	218.4
	"Nebraska"	"31"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	225	105985	212.3
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	7271	792967	916.9
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	7056	791913	891.0
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	7038	792507	888.1
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	7342	793167	925.7
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	7206	795221	906.2
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	6984	798252	874.9
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	7071	801546	882.2
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	7061	804064	878.2
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	7113	806077	882.4
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	7277	809597	898.8
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	6979	814160	857.2
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	7309	818147	893.4
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	7390	823090	897.8
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	7543	827485	911.6
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	7480	832175	898.8
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	7841	836125	937.8
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	8099	840388	963.7
	"Nebraska"	"31"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	7799	844686	923.3
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	28	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	38	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	40	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	33	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	27	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Male"	"M"	"Not Stated"	"NS"	"2004"	"2004"	20	Not Applicable	Not Applicable
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	259	170329	152.1
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	280	183848	152.3
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	303	203614	148.8
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	362	219862	164.6
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	389	235186	165.4
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	425	253275	167.8
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	454	272597	166.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	444	294129	151.0
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	502	314755	159.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	533	330055	161.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	555	341594	162.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	565	349432	161.7
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	635	358475	177.1
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	648	367131	176.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	720	376787	191.1
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	762	387759	196.5
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	850	400107	212.4
	"Nevada"	"32"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	875	412903	211.9
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	6481	779093	831.9
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	6561	796358	823.9
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	7106	827236	859.0
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	7457	849902	877.4
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	7633	872949	874.4
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	7697	903311	852.1
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	8069	926249	871.1
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	8066	949864	849.2
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	7877	969297	812.7
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	8200	980546	836.3
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	8139	986024	825.4
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	8420	987503	852.7
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	8715	989242	881.0
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	8850	998812	886.1
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	9149	1007824	907.8
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	8971	1021517	878.2
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	9570	1036229	923.5
	"Nevada"	"32"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	9853	1053158	935.6
	"Nevada"	"32"	"Female"	"F"	"Not Stated"	"NS"	"2003"	"2003"	95	Not Applicable	Not Applicable
	"Nevada"	"32"	"Female"	"F"	"Not Stated"	"NS"	"2004"	"2004"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Female"	"F"	"Not Stated"	"NS"	"2005"	"2005"	72	Not Applicable	Not Applicable
	"Nevada"	"32"	"Female"	"F"	"Not Stated"	"NS"	"2006"	"2006"	21	Not Applicable	Not Applicable
	"Nevada"	"32"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	439	194129	226.1
	"Nevada"	"32"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	498	210122	237.0
	"Nevada"	"32"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	505	229782	219.8
	"Nevada"	"32"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	530	245519	215.9
